cafe_name,avg_rating,review,indv_rating,review_date,latitude,longtitude
Bird & Branch,5.0,"If I could sum-up my experience with this Coffee Establishment in one word it would be : ""Breathtaking""  Like the majority of people in NY coffee and tea are one of the most important parts of our lives. I'm sure that we've all gone to numerous coffee shops and have our go to spot for our personal reasons. For me, I've explored a great amount of cafes all around the city and neighboring boroughs from, Grounded (Lower West), The infamous Blue Bottle, Rex, Toby's Estate, etc.  When it comes to rating my favorite coffee establishment, I have three criteria that I always take in account for: Atmosphere, People, and Coffee (of course).  Granted most coffee drinkers only care about the taste of the coffee as that is the purpose of going to that establishment in the first place. BUT, when it comes to coffee culture, its a combination of all three. For any product, we always want to have a good experience going into an establishment; whether that's from an amazing conversation with the barista, a feel good environment to relax and work in, or the jaw dropping taste of their product.  I don't want to sound cliche, but Bird and Branch is the only place that manages to accomplish all those three criteria's.  Atmosphere Walking towards the establishment, you're greeting with this vibrant and inviting sign of Bird & Branch. Outside of the establishment, they were able to set up an endearing, modern outdoor seating area. Walking inside you're greeted with the most amazing staff, and owners Brandon and Faith. The atmosphere inside has a warm, modern, and clean environment tone. From the custom artwork behind the barista bar, the custom round tables, and the comfortable seating with pillows, provide a comfortable environment for work, meeting friends, or small group gatherings. The drink and food selection are laid out neatly and clearly for people to choose from.  People Stepping in to the establishment, you're always greeted with the amazing staff and owners. From talking with them for as short as 5 minutes you could see and hear their passion for coffee and their business. They carefully choose where to get their coffee from and make sure the taste is up to their own standards. In addition, their baristas have a passion for the coffee and tea they create. Watching them make your personalized coffee is an experience in itself. You could see from their delicate movements, and attention to detail that they truly care about the drinks they create. Whether you're by yourself or meeting friends, you will always feel welcome by the amazing staff and owners.  Coffee ""Speechless"" As a disclaimer my go to drink for taste testing purposes is always a shot of espresso. Going into this establishment I was completely comfortable with the menu options. Unlike most coffee shops, I feel a bit overwhelmed with the amount of drinks they offer. But with Bird & Branch I felt joyful looking at the different, and unique drinks they offered. I love their fun, playful drink names that represent a different type of bird and its personality. But before ordering their fun, playful drinks, I of course had to order an espresso. To my fortunate surprise I fell in love with their coffee. They get their beans from Saint Frank Coffee located in California. Their espresso had this subtle sweetness tone, that highlighted the nutty coffee flavor. It had a tiny bit of bitterness, but that was immediately subdued from the aroma and subtle sweetness.  Using the same beans they were able to create the most unique drinks that I have yet to have. One of my absolute favorites during the summertime was the Sparrow which was a shot of espresso, and house made lemon soda. In addition, they made their own almond macadamia nut milk which combined with any of their signature drinks will sure bring out the flavor of the coffee and give your drink a unique and wonderful taste. Finally, every drink must be paired with their amazing pastries such as, their house made Kobocha Molasses Loaf, Clotted Cream Kouign-Amann, Custom Toast Fillings, or their light, refreshing, and fruity chia seed bowls!  There's so much more I can say about this establishment. But as mentioned in the beginning, this place is ""Breathtaking.""",5.0,11/28/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"I came here with a friend after having lunch nearby. I wasn't expecting much in terms of cuteness for the place, but it was actually really cute! There is outdoor seating and the place serves the drinks with reusable straws. Their inside could be brightened a bit more with natural lighting, but the decorations are still pink and pretty. As for the drinks themselves, I'm not a huge fan but I don't hate them. It's something that's good enough to get through a hot summer day. Unfortunately, this cafe does not have a public bathroom.",3.0,8/7/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"Place is very nice. Service was exceptional and environment was very pleasant: lots of light, comfortable. We got matcha brownie and black sesame brownie, both were good. Tea was very nice as well. Nice place next to Times Square.",5.0,12/15/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"So far I've tried the almond macadamia milk latte (both hot and cold), the blackbird, and the starling.. gotta say the blackbird is #1-- esp if you're a fan of sweeter drinks.",3.0,6/4/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"Cute place and comfortable, perfect to chat with a friend. Their nightingale was really good although their snowy owl wasn't that great. Lighting in this place is really nice.",5.0,4/30/2018,40.7603019,-73.9907769
Bird & Branch,5.0,It was a cold December night and I wanted something comforting.  I decided to try Bird & Branch after reading the reviews.  I tried the black sesame square and the earl grey shortbread with my macadamia almond latte.  It definitely hit the spot.  I will try to go again before leaving NYC.,5.0,12/16/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"Inventive, delicious coffee served in a muji-esque atmosphere. we tried the summer special coffees, the dirty pigeon and the swallow. Both had slight amounts of carbonation and sweetness. The swallow had lemon syrup while the pigeon had cinnamon and chocolate. They were both great and i would have them again! I would definitely come back and try more coffees here. The matcha square was also delicious.",4.0,12/30/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"Great find in Hell's Kitchen!  Was pleasantly surprised after stumbling upon this place during my most recent trip to NYC.  Staff was incredibly friendly and helpful, drink was made perfectly, and they had a nice assortment of wonderfully delicious sweet treats.  I tried the sesame brownie, which was such an unexpected delight- a perfectly nutty tasting chocolate sweet.  I can't wait to visit again and try out the other unique combinations.",5.0,7/29/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"This place is a good break from the hectic pace of Times Square.  Blackbird latte is to die for, and looking forward to trying everything else!  I only came in for coffee, and the atmosphere was relaxed.  Staff very helpful.",5.0,2/19/2019,40.7603019,-73.9907769
Bird & Branch,5.0,"Loved this little coffee shop. Don't love the signage but internal aesthetic is everything I love! Clean modern design reminiscent of Scandinavian stuffs. The menu is also fun and includes creative drinks apart from the basics. There isn't a ton of seating (three tables and a couple bar seats against right wall) but if you do get a seat, it's a cute and quiet place to chill if you're in the midtown area and want to pretend you're not in midtown ha. Get the pastries too! The black sesame kouign amann was bomb.",5.0,2/26/2019,40.7603019,-73.9907769
Bird & Branch,5.0,"This place is so ridiculously cute. Think pinterest and your favorite insta-blogger combined! It's kind of a small shop, and there's not a ton of seating, so it's not a great place to work, but if you can snag a seat, it's very cozy.  The staff were very nice, and didn't make you feel like they were just trying to hustle you through (but they were still efficient!).  I got the iced macadamia almond milk latte, it was a little over $6 for what seemed to be about 16oz. Seems about right for the neighborhood since they're an independent shop. It was a good latte, but not very remarkable, I guess I just wanted more out of it.  If you want good pictures, make sure you get the drink to stay, the glasses/cups are very cute.",4.0,6/5/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"Their homemade almond macadamia milk is so fresh and tasty!! They have this instead of almond milk. I always get the matcha latte with the almond macadamia milk. So good!!!! They whisk their matcha powder with hot water which is what is traditionally and supposed to be done instead of stirring. I haven't tried other espresso items on their menu, but my mom has tried their latte and loves it! Their space is a bit tight, but there are a few tables here and there for working, but it's a little awkward staring straight behind the counter to the baristas/owners (haha). Prices are kind of expensive, but I recommend! Place is clean and new!",5.0,7/29/2018,40.7603019,-73.9907769
Bird & Branch,5.0,"When I stepped in I immediately felt at ease. Such a peaceful and calm start to the day. The white textured decor accented with the life of plants and people make the coffee and breakfast a level higher than any other place in the area. I love the choice of coffee, St. Franks, and the variations of lattes, cold brew, espressos and more make the selection just right. Definitely do the coffee flight if you can, to get a sampling of the offerings. Add some dessert or croissants and your day is set. I highly recommend a visit.  ----  Update: even after just a few months the cafe as grown so much! More coffee cocktails, more creative toasts, so much to try out every time! Sesame squares are a must.",4.0,6/7/2018,40.7603019,-73.9907769
